Gene stable ID	Transcript stable ID	NCBI gene (formerly Entrezgene) ID	Gene name
ENSG00000172671	ENST00000484333	93550	ZFAND4
ENSG00000172671	ENST00000465407	93550	ZFAND4
ENSG00000172671	ENST00000495747	93550	ZFAND4
ENSG00000172671	ENST00000497028	93550	ZFAND4
ENSG00000172671	ENST00000335258	93550	ZFAND4
ENSG00000172671	ENST00000374366	93550	ZFAND4
ENSG00000139826	ENST00000375898	84945	ABHD13
ENSG00000277246	ENST00000619612		
ENSG00000223177	ENST00000411245		RNA5SP39
ENSG00000283384	ENST00000637731		
ENSG00000283384	ENST00000636191		
ENSG00000283384	ENST00000636252		
ENSG00000232087	ENST00000392864		HCFC2P1
ENSG00000285178	ENST00000646832	162239	ZFP1
ENSG00000285178	ENST00000644391	162239	ZFP1
ENSG00000285178	ENST00000646408	162239	ZFP1
ENSG00000285178	ENST00000643986	162239	ZFP1
ENSG00000285178	ENST00000642425	162239	ZFP1
ENSG00000285178	ENST00000643621	162239	ZFP1
ENSG00000285178	ENST00000643544	162239	ZFP1
ENSG00000285178	ENST00000642672	162239	ZFP1
ENSG00000285178	ENST00000645555	162239	ZFP1
ENSG00000278462	ENST00000621879		
ENSG00000285092	ENST00000642968		RNU5E-10P
ENSG00000285139	ENST00000643486		
ENSG00000284938	ENST00000644402	399888	FAM180B
ENSG00000139684	ENST00000378720	2098	ESD
ENSG00000139684	ENST00000378697	2098	ESD
ENSG00000139684	ENST00000412582	2098	ESD
ENSG00000139684	ENST00000471867	2098	ESD
ENSG00000139684	ENST00000495654	2098	ESD
ENSG00000284838	ENST00000642567	114900	C1QTNF4
ENSG00000284838	ENST00000645373	114900	C1QTNF4
ENSG00000274918	ENST00000613153		
ENSG00000285575	ENST00000649240		
ENSG00000239490	ENST00000495480		RPS4XP18
ENSG00000285121	ENST00000646923	23788	MTCH2
ENSG00000285121	ENST00000643223	23788	MTCH2
ENSG00000285121	ENST00000642749	23788	MTCH2
ENSG00000285121	ENST00000643736	23788	MTCH2
ENSG00000285121	ENST00000642838	23788	MTCH2
ENSG00000285121	ENST00000643386	23788	MTCH2
ENSG00000266850	ENST00000579356	101927571	
ENSG00000266850	ENST00000581274	101927571	
ENSG00000266850	ENST00000581177	101927571	
ENSG00000266850	ENST00000583086	101927571	
ENSG00000219682	ENST00000405676		
ENSG00000168734	ENST00000372891	11142	PKIG
ENSG00000168734	ENST00000372892	11142	PKIG
ENSG00000168734	ENST00000372894	11142	PKIG
ENSG00000168734	ENST00000372889	11142	PKIG
ENSG00000168734	ENST00000372887	11142	PKIG
ENSG00000168734	ENST00000477390	11142	PKIG
ENSG00000168734	ENST00000372886	11142	PKIG
ENSG00000168734	ENST00000349959	11142	PKIG
ENSG00000274400	ENST00000619893		
ENSG00000267651	ENST00000589715		
ENSG00000286977	ENST00000657273		
ENSG00000220581	ENST00000403778		VN1R12P
ENSG00000285337	ENST00000644928		
ENSG00000169164	ENST00000347911		
ENSG00000169164	ENST00000513415		
ENSG00000228666	ENST00000452408		KRT18P1
ENSG00000228078	ENST00000418981		HLA-U
ENSG00000284810	ENST00000644725	440387	CTRB2
ENSG00000284810	ENST00000643904	440387	CTRB2
ENSG00000229646	ENST00000414740		
ENSG00000166974	ENST00000591734	10982	MAPRE2
ENSG00000166974	ENST00000589180	10982	MAPRE2
ENSG00000166974	ENST00000590793	10982	MAPRE2
ENSG00000166974	ENST00000587359	10982	MAPRE2
ENSG00000166974	ENST00000436190	10982	MAPRE2
ENSG00000166974	ENST00000588349	10982	MAPRE2
ENSG00000166974	ENST00000300249	10982	MAPRE2
ENSG00000166974	ENST00000538170	10982	MAPRE2
ENSG00000166974	ENST00000588910	10982	MAPRE2
ENSG00000166974	ENST00000585592	10982	MAPRE2
ENSG00000166974	ENST00000589699	10982	MAPRE2
ENSG00000166974	ENST00000588085	10982	MAPRE2
ENSG00000166974	ENST00000413393	10982	MAPRE2
ENSG00000285571	ENST00000647995		
ENSG00000235559	ENST00000440030		NOP56P1
ENSG00000228772	ENST00000427775		
ENSG00000270583	ENST00000605604		
ENSG00000285346	ENST00000645757	1504	CTRB1
ENSG00000285346	ENST00000645511	1504	CTRB1
ENSG00000233887	ENST00000427866		
ENSG00000145990	ENST00000379284	54438	GFOD1
ENSG00000145990	ENST00000379287	54438	GFOD1
ENSG00000145990	ENST00000605067	54438	GFOD1
ENSG00000145990	ENST00000603223	54438	GFOD1
ENSG00000145990	ENST00000379278	54438	GFOD1
ENSG00000145990	ENST00000612338	54438	GFOD1
ENSG00000101844	ENST00000372232	115201	ATG4A
ENSG00000101844	ENST00000345734	115201	ATG4A
ENSG00000101844	ENST00000457035	115201	ATG4A
ENSG00000101844	ENST00000372246	115201	ATG4A
ENSG00000101844	ENST00000343524	115201	ATG4A
ENSG00000101844	ENST00000394892	115201	ATG4A
ENSG00000101844	ENST00000474825	115201	ATG4A
ENSG00000101844	ENST00000489247	115201	ATG4A
ENSG00000285350	ENST00000645880	100506281	
ENSG00000285350	ENST00000646000	100506281	
ENSG00000285350	ENST00000646933	100506281	
ENSG00000285350	ENST00000642346	100506281	
ENSG00000285350	ENST00000644806	100506281	
ENSG00000120925	ENST00000319104	81790	RNF170
ENSG00000120925	ENST00000527424	81790	RNF170
ENSG00000120925	ENST00000240159	81790	RNF170
ENSG00000120925	ENST00000526349	81790	RNF170
ENSG00000120925	ENST00000528318	81790	RNF170
ENSG00000120925	ENST00000531440	81790	RNF170
ENSG00000120925	ENST00000524954	81790	RNF170
ENSG00000120925	ENST00000534961	81790	RNF170
ENSG00000120925	ENST00000319073	81790	RNF170
ENSG00000230795	ENST00000430151		HLA-K
ENSG00000152954	ENST00000378491	140767	NRSN1
ENSG00000152954	ENST00000463207	140767	NRSN1
ENSG00000152954	ENST00000475830	140767	NRSN1
ENSG00000152954	ENST00000378477	140767	NRSN1
ENSG00000152954	ENST00000468195	140767	NRSN1
ENSG00000152954	ENST00000378475	140767	NRSN1
ENSG00000152954	ENST00000378478	140767	NRSN1
ENSG00000261610	ENST00000565959		
ENSG00000285460	ENST00000646149	9564	BCAR1
ENSG00000285460	ENST00000646604	9564	BCAR1
ENSG00000285460	ENST00000644039	9564	BCAR1
ENSG00000285460	ENST00000642821	9564	BCAR1
ENSG00000285460	ENST00000644785	9564	BCAR1
ENSG00000285460	ENST00000647035	9564	BCAR1
ENSG00000285460	ENST00000643425	9564	BCAR1
ENSG00000285460	ENST00000644430	9564	BCAR1
ENSG00000285460	ENST00000643557	9564	BCAR1
ENSG00000285460	ENST00000644439	9564	BCAR1
ENSG00000285460	ENST00000646430	9564	BCAR1
ENSG00000285460	ENST00000642792	9564	BCAR1
ENSG00000285460	ENST00000645595	9564	BCAR1
ENSG00000285460	ENST00000646083	9564	BCAR1
ENSG00000285460	ENST00000645048	9564	BCAR1
ENSG00000285460	ENST00000643245	9564	BCAR1
ENSG00000285460	ENST00000644080	9564	BCAR1
ENSG00000285460	ENST00000644018	9564	BCAR1
ENSG00000285460	ENST00000643475	9564	BCAR1
ENSG00000285460	ENST00000643488	9564	BCAR1
ENSG00000285460	ENST00000647160	9564	BCAR1
ENSG00000285460	ENST00000642560	9564	BCAR1
ENSG00000159055	ENST00000290130	54069	MIS18A
ENSG00000159055	ENST00000486363	54069	MIS18A
ENSG00000102468	ENST00000542664	3356	HTR2A
ENSG00000102468	ENST00000543956	3356	HTR2A
ENSG00000102468	ENST00000612998	3356	HTR2A
ENSG00000227256	ENST00000453549		MIS18A-AS1
ENSG00000232623	ENST00000450936		MRAP-AS1
ENSG00000170262	ENST00000399784	56246	MRAP
ENSG00000170262	ENST00000497833	56246	MRAP
ENSG00000170262	ENST00000303645	56246	MRAP
ENSG00000170262	ENST00000339944	56246	MRAP
ENSG00000224517	ENST00000455126	100874082	HTR2A-AS1
ENSG00000224517	ENST00000452352	100874082	HTR2A-AS1
ENSG00000224517	ENST00000430913	100874082	HTR2A-AS1
ENSG00000237346	ENST00000456440		
ENSG00000279364	ENST00000623582		
ENSG00000223815	ENST00000428656		DIAPH3-AS2
ENSG00000258585	ENST00000557158		ZNF519P3
ENSG00000274212	ENST00000621045		
ENSG00000202151	ENST00000365281		RNY4P28
ENSG00000227336	ENST00000423739		LINC00434
ENSG00000242524	ENST00000465951		OR2U2P
ENSG00000238213	ENST00000448913		TARDBPP2
ENSG00000225595	ENST00000440244		LINC01623
ENSG00000225595	ENST00000606727		LINC01623
ENSG00000225595	ENST00000606624		LINC01623
ENSG00000277549	ENST00000618332		
ENSG00000159248	ENST00000290374	57369	GJD2
ENSG00000223076	ENST00000411144		RNA5SP31
ENSG00000236608	ENST00000448133		EIF4A1P6
ENSG00000279657	ENST00000624954		
ENSG00000220685	ENST00000405549		
ENSG00000283051	ENST00000635001	101928311	LINC01668
ENSG00000083544	ENST00000196169	81550	TDRD3
ENSG00000083544	ENST00000484389	81550	TDRD3
ENSG00000083544	ENST00000377894	81550	TDRD3
ENSG00000083544	ENST00000377881	81550	TDRD3
ENSG00000083544	ENST00000648252	81550	TDRD3
ENSG00000083544	ENST00000621840	81550	TDRD3
ENSG00000083544	ENST00000377882	81550	TDRD3
ENSG00000083544	ENST00000463109	81550	TDRD3
ENSG00000083544	ENST00000471710	81550	TDRD3
ENSG00000233754	ENST00000420273		
ENSG00000285424	ENST00000642310		
ENSG00000246283	ENST00000567456		TTBK2-AS1
ENSG00000246283	ENST00000500850		TTBK2-AS1
ENSG00000225218	ENST00000431150		
ENSG00000008083	ENST00000341776	3720	JARID2
ENSG00000008083	ENST00000474854	3720	JARID2
ENSG00000008083	ENST00000397311	3720	JARID2
ENSG00000160193	ENST00000330317	10785	WDR4
ENSG00000160193	ENST00000492742	10785	WDR4
ENSG00000160193	ENST00000398208	10785	WDR4
ENSG00000160193	ENST00000476326	10785	WDR4
ENSG00000160193	ENST00000479429	10785	WDR4
ENSG00000160193	ENST00000463902	10785	WDR4
ENSG00000160193	ENST00000470658	10785	WDR4
ENSG00000104044	ENST00000353809	4948	OCA2
ENSG00000104044	ENST00000354638	4948	OCA2
ENSG00000104044	ENST00000445578	4948	OCA2
ENSG00000104044	ENST00000431101	4948	OCA2
ENSG00000264404	ENST00000582543		LINC02675
ENSG00000264404	ENST00000582385		LINC02675
ENSG00000264404	ENST00000656593		LINC02675
ENSG00000264404	ENST00000670140		LINC02675
ENSG00000243844	ENST00000498256		RPL17P33
ENSG00000243181	ENST00000477341		
ENSG00000287166	ENST00000668387		
ENSG00000260588	ENST00000563810		
ENSG00000229605	ENST00000480465		RPL21P93
ENSG00000134013	ENST00000389131	4017	LOXL2
ENSG00000134013	ENST00000520617	4017	LOXL2
ENSG00000134013	ENST00000523833	4017	LOXL2
ENSG00000134013	ENST00000520349	4017	LOXL2
ENSG00000134013	ENST00000518878	4017	LOXL2
ENSG00000134013	ENST00000522446	4017	LOXL2
ENSG00000134013	ENST00000519809	4017	LOXL2
ENSG00000134013	ENST00000520925	4017	LOXL2
ENSG00000134013	ENST00000518472	4017	LOXL2
ENSG00000134013	ENST00000524144	4017	LOXL2
ENSG00000134013	ENST00000520871	4017	LOXL2
ENSG00000134013	ENST00000518083	4017	LOXL2
ENSG00000134013	ENST00000524168	4017	LOXL2
ENSG00000134013	ENST00000519243	4017	LOXL2
ENSG00000134013	ENST00000524075	4017	LOXL2
ENSG00000285501	ENST00000644932	79841	AGBL2
ENSG00000285501	ENST00000645431	79841	AGBL2
ENSG00000285501	ENST00000644455	79841	AGBL2
ENSG00000285501	ENST00000643952	79841	AGBL2
ENSG00000285501	ENST00000642469	79841	AGBL2
ENSG00000285501	ENST00000642912	79841	AGBL2
ENSG00000285501	ENST00000646890	79841	AGBL2
ENSG00000285501	ENST00000645554	79841	AGBL2
ENSG00000285501	ENST00000646211	79841	AGBL2
ENSG00000285501	ENST00000645934	79841	AGBL2
ENSG00000285501	ENST00000643830	79841	AGBL2
ENSG00000285501	ENST00000645178	79841	AGBL2
ENSG00000285501	ENST00000647499	79841	AGBL2
ENSG00000285501	ENST00000643392	79841	AGBL2
ENSG00000095777	ENST00000642197	53904	MYO3A
ENSG00000095777	ENST00000642920	53904	MYO3A
ENSG00000095777	ENST00000376302	53904	MYO3A
ENSG00000095777	ENST00000647478	53904	MYO3A
ENSG00000095777	ENST00000543632	53904	MYO3A
ENSG00000095777	ENST00000376301	53904	MYO3A
ENSG00000095777	ENST00000477691	53904	MYO3A
ENSG00000095777	ENST00000644253	53904	MYO3A
ENSG00000095777	ENST00000478093	53904	MYO3A
ENSG00000095777	ENST00000645292	53904	MYO3A
ENSG00000242509	ENST00000480334		RN7SL156P
ENSG00000217030	ENST00000404109		
ENSG00000101342	ENST00000602922	140711	TLDC2
ENSG00000101342	ENST00000217320	140711	TLDC2
ENSG00000101342	ENST00000436941	140711	TLDC2
ENSG00000287002	ENST00000657956		
ENSG00000197977	ENST00000354666	54898	ELOVL2
ENSG00000207203	ENST00000384474		RNU6-71P
ENSG00000133104	ENST00000438666	23111	SPART
ENSG00000133104	ENST00000451493	23111	SPART
ENSG00000133104	ENST00000355182	23111	SPART
ENSG00000133104	ENST00000650221	23111	SPART
ENSG00000133104	ENST00000494062	23111	SPART
ENSG00000133104	ENST00000491805	23111	SPART
ENSG00000133104	ENST00000460126	23111	SPART
ENSG00000133104	ENST00000475603	23111	SPART
ENSG00000133104	ENST00000482146	23111	SPART
ENSG00000133104	ENST00000495510	23111	SPART
ENSG00000133104	ENST00000494703	23111	SPART
ENSG00000133104	ENST00000476377	23111	SPART
ENSG00000197171	ENST00000441381	101929006	LINC03003
ENSG00000197171	ENST00000606648	101929006	LINC03003
ENSG00000197171	ENST00000641299	101929006	LINC03003
ENSG00000197171	ENST00000641875	101929006	LINC03003
ENSG00000197171	ENST00000641112	101929006	LINC03003
ENSG00000197171	ENST00000356293	101929006	LINC03003
ENSG00000220868	ENST00000404272		MRPL35P1
ENSG00000217083	ENST00000402100		MTCO2P33
ENSG00000224233	ENST00000453647		OR2J4P
ENSG00000284409	ENST00000639315		LILRP1
ENSG00000243307	ENST00000441186		POM121L6P
ENSG00000227206	ENST00000419702		
ENSG00000284183	ENST00000640480		
ENSG00000231241	ENST00000411933		RPS3AP3
ENSG00000284030	ENST00000640826	79166	LILRP2
ENSG00000284030	ENST00000639705	79166	LILRP2
ENSG00000226144	ENST00000453803		RPS27AP3
ENSG00000272312	ENST00000606374		
ENSG00000241229	ENST00000464331		RN7SL443P
ENSG00000284656	ENST00000641122		
ENSG00000287570	ENST00000668835		
ENSG00000233531	ENST00000455014	449493	DEFA10P
ENSG00000132823	ENST00000255174	51526	OSER1
ENSG00000132823	ENST00000372970	51526	OSER1
ENSG00000204713	ENST00000414543	5987	TRIM27
ENSG00000204713	ENST00000481474	5987	TRIM27
ENSG00000204713	ENST00000377194	5987	TRIM27
ENSG00000204713	ENST00000377199	5987	TRIM27
ENSG00000204713	ENST00000467742	5987	TRIM27
ENSG00000204713	ENST00000498117	5987	TRIM27
ENSG00000204713	ENST00000496091	5987	TRIM27
ENSG00000251191	ENST00000518623	619351	LINC00589
ENSG00000251191	ENST00000506121	619351	LINC00589
ENSG00000251191	ENST00000662593	619351	LINC00589
ENSG00000284304	ENST00000638407		
ENSG00000266809	ENST00000579571		PPIAP57
ENSG00000284510	ENST00000640485	3804	KIR2DL3
ENSG00000264587	ENST00000584482		
ENSG00000264587	ENST00000581532		
ENSG00000283402	ENST00000637086		
ENSG00000287471	ENST00000664121		
ENSG00000149596	ENST00000372980	57158	JPH2
ENSG00000149596	ENST00000342272	57158	JPH2
ENSG00000061337	ENST00000381569	11178	LZTS1
ENSG00000061337	ENST00000522290	11178	LZTS1
ENSG00000061337	ENST00000265801	11178	LZTS1
ENSG00000061337	ENST00000616228	11178	LZTS1
ENSG00000266373	ENST00000577490		
ENSG00000267252	ENST00000587189	101927433	LINC01255
ENSG00000267252	ENST00000591318	101927433	LINC01255
ENSG00000267252	ENST00000589566	101927433	LINC01255
ENSG00000267252	ENST00000586947	101927433	LINC01255
ENSG00000267252	ENST00000591431	101927433	LINC01255
ENSG00000267252	ENST00000586145	101927433	LINC01255
ENSG00000267252	ENST00000665083	101927433	LINC01255
ENSG00000267252	ENST00000655334	101927433	LINC01255
ENSG00000267252	ENST00000668120	101927433	LINC01255
ENSG00000267252	ENST00000664285	101927433	LINC01255
ENSG00000267252	ENST00000663721	101927433	LINC01255
ENSG00000267252	ENST00000661687	101927433	LINC01255
ENSG00000267252	ENST00000654376	101927433	LINC01255
ENSG00000267252	ENST00000665603	101927433	LINC01255
ENSG00000267252	ENST00000659316	101927433	LINC01255
ENSG00000267252	ENST00000660761	101927433	LINC01255
ENSG00000267252	ENST00000664427	101927433	LINC01255
ENSG00000267252	ENST00000657252	101927433	LINC01255
ENSG00000267252	ENST00000669156	101927433	LINC01255
ENSG00000267252	ENST00000655180	101927433	LINC01255
ENSG00000267252	ENST00000654285	101927433	LINC01255
ENSG00000267252	ENST00000656361	101927433	LINC01255
ENSG00000267252	ENST00000668070	101927433	LINC01255
ENSG00000267252	ENST00000666190	101927433	LINC01255
ENSG00000267252	ENST00000670553	101927433	LINC01255
ENSG00000267252	ENST00000666911	101927433	LINC01255
ENSG00000267252	ENST00000655487	101927433	LINC01255
ENSG00000267252	ENST00000669406	101927433	LINC01255
ENSG00000267252	ENST00000661251	101927433	LINC01255
ENSG00000267252	ENST00000665636	101927433	LINC01255
ENSG00000267252	ENST00000665383	101927433	LINC01255
ENSG00000267252	ENST00000664813	101927433	LINC01255
ENSG00000267252	ENST00000660965	101927433	LINC01255
ENSG00000267252	ENST00000661916	101927433	LINC01255
ENSG00000267252	ENST00000656057	101927433	LINC01255
ENSG00000267252	ENST00000663415	101927433	LINC01255
ENSG00000267252	ENST00000658793	101927433	LINC01255
ENSG00000267252	ENST00000666178	101927433	LINC01255
ENSG00000267252	ENST00000658156	101927433	LINC01255
ENSG00000267252	ENST00000659512	101927433	LINC01255
ENSG00000266869	ENST00000555581		
ENSG00000266869	ENST00000655301		
ENSG00000266869	ENST00000660822		
ENSG00000266869	ENST00000656145		
ENSG00000177058	ENST00000515159	153129	SLC38A9
ENSG00000177058	ENST00000505708	153129	SLC38A9
ENSG00000177058	ENST00000396865	153129	SLC38A9
ENSG00000177058	ENST00000515629	153129	SLC38A9
ENSG00000177058	ENST00000508124	153129	SLC38A9
ENSG00000177058	ENST00000512595	153129	SLC38A9
ENSG00000177058	ENST00000511233	153129	SLC38A9
ENSG00000177058	ENST00000515754	153129	SLC38A9
ENSG00000177058	ENST00000524030	153129	SLC38A9
ENSG00000177058	ENST00000512208	153129	SLC38A9
ENSG00000177058	ENST00000524154	153129	SLC38A9
ENSG00000177058	ENST00000507447	153129	SLC38A9
ENSG00000177058	ENST00000514806	153129	SLC38A9
ENSG00000177058	ENST00000503817	153129	SLC38A9
ENSG00000177058	ENST00000503891	153129	SLC38A9
ENSG00000177058	ENST00000502247	153129	SLC38A9
ENSG00000177058	ENST00000513993	153129	SLC38A9
ENSG00000177058	ENST00000505563	153129	SLC38A9
ENSG00000177058	ENST00000504880	153129	SLC38A9
ENSG00000177058	ENST00000506624	153129	SLC38A9
ENSG00000177058	ENST00000507109	153129	SLC38A9
ENSG00000177058	ENST00000513275	153129	SLC38A9
ENSG00000177058	ENST00000502416	153129	SLC38A9
ENSG00000177058	ENST00000507216	153129	SLC38A9
ENSG00000177058	ENST00000416547	153129	SLC38A9
ENSG00000177058	ENST00000318672	153129	SLC38A9
ENSG00000285633	ENST00000649052		
ENSG00000165898	ENST00000556816	122961	ISCA2
ENSG00000165898	ENST00000298818	122961	ISCA2
ENSG00000165898	ENST00000554924	122961	ISCA2
ENSG00000165898	ENST00000555139	122961	ISCA2
ENSG00000283763	ENST00000640997		
ENSG00000283763	ENST00000642925		
ENSG00000283763	ENST00000639818		
ENSG00000283763	ENST00000645326		
ENSG00000285493	ENST00000643394	4901	NRL
ENSG00000285493	ENST00000646526	4901	NRL
ENSG00000285493	ENST00000647376	4901	NRL
ENSG00000285493	ENST00000642485	4901	NRL
ENSG00000285493	ENST00000645740	4901	NRL
ENSG00000285493	ENST00000643899	4901	NRL
ENSG00000188873	ENST00000479243		RPL10AP2
ENSG00000284401	ENST00000639230	3802	KIR2DL1
ENSG00000284401	ENST00000640661	3802	KIR2DL1
ENSG00000237555	ENST00000443304		
ENSG00000201021	ENST00000364151		RNU6-743P
ENSG00000184661	ENST00000330560	157313	CDCA2
ENSG00000184661	ENST00000518225	157313	CDCA2
ENSG00000184661	ENST00000380665	157313	CDCA2
ENSG00000184661	ENST00000523454	157313	CDCA2
ENSG00000184661	ENST00000521098	157313	CDCA2
ENSG00000233711	ENST00000450009		EIF4EBP2P1
ENSG00000206998	ENST00000384271		Y_RNA
ENSG00000124193	ENST00000668808	6431	SRSF6
ENSG00000124193	ENST00000670741	6431	SRSF6
ENSG00000124193	ENST00000662078	6431	SRSF6
ENSG00000124193	ENST00000244020	6431	SRSF6
ENSG00000124193	ENST00000483871	6431	SRSF6
ENSG00000124193	ENST00000671022	6431	SRSF6
ENSG00000287723	ENST00000657254		
ENSG00000287723	ENST00000666083		
ENSG00000263627	ENST00000582435	101927323	PPP4R1-AS1
ENSG00000215368	ENST00000578494		BOD1P2
ENSG00000264434	ENST00000580645		
ENSG00000266805	ENST00000580891		
ENSG00000266602	ENST00000665846		
ENSG00000266602	ENST00000660357		
ENSG00000266602	ENST00000653330		
ENSG00000266602	ENST00000669226		
ENSG00000266602	ENST00000668483		
ENSG00000266602	ENST00000583163		
ENSG00000266602	ENST00000663472		
ENSG00000266602	ENST00000657750		
ENSG00000266602	ENST00000652957		
ENSG00000266602	ENST00000665135		
ENSG00000266602	ENST00000657235		
ENSG00000266602	ENST00000662133		
ENSG00000266602	ENST00000668980		
ENSG00000266602	ENST00000653006		
ENSG00000266602	ENST00000660136		
ENSG00000266602	ENST00000662293		
ENSG00000266602	ENST00000671074		
ENSG00000266602	ENST00000655815		
ENSG00000266602	ENST00000653094		
ENSG00000266602	ENST00000665474		
ENSG00000266602	ENST00000670283		
ENSG00000266602	ENST00000663660		
ENSG00000266602	ENST00000661994		
ENSG00000266602	ENST00000663966		
ENSG00000140044	ENST00000419727	122953	JDP2
ENSG00000140044	ENST00000559773	122953	JDP2
ENSG00000140044	ENST00000559060	122953	JDP2
ENSG00000140044	ENST00000558068	122953	JDP2
ENSG00000140044	ENST00000435893	122953	JDP2
ENSG00000140044	ENST00000267569	122953	JDP2
ENSG00000140044	ENST00000651602	122953	JDP2
ENSG00000140044	ENST00000437176	122953	JDP2
ENSG00000285307	ENST00000643512		
ENSG00000285241	ENST00000644897	5106	PCK2
ENSG00000285241	ENST00000642858	5106	PCK2
ENSG00000285241	ENST00000645709	5106	PCK2
ENSG00000285241	ENST00000644626	5106	PCK2
ENSG00000285241	ENST00000644466	5106	PCK2
ENSG00000285241	ENST00000645536	5106	PCK2
ENSG00000285241	ENST00000645217	5106	PCK2
