Gene_ID,Genebank
gene30766,109196580
gene30767,109196579
gene30768,109196413
gene30769,109196412
gene30771,102077213
gene30772,102078090
gene30773,102077987
gene30774,100706215
gene30775,102077792
gene30776,100705945
gene30781,102077527
gene30782,100705151
gene30783,100690652
gene30790,100690378
gene30791,100690113
gene30793,100689848
gene30794,100704881
gene30796,100704613
gene30797,100704345
gene30799,100704077
gene30800,100703809
gene30801,109196352
gene30802,109196351
gene30803,106098380
gene30804,100703535
gene30805,106098379
gene30806,100712285
gene30807,100712017
gene30808,100703267
gene30809,100702993
gene30811,100702725
gene30812,100711475
gene30813,100711202
gene30814,100702456
gene30815,100710936
gene30816,100710670
gene30817,100702185
gene30818,102080486
gene30819,100710407
gene30820,100710147
gene30821,100701918
gene30822,100701644
gene30823,100701370
gene30824,100709881
gene30825,100709609
gene30826,100709341
gene30827,100709070
gene30829,100701099
gene30831,100708802
gene30832,100700828
gene30834,100700562
gene30835,100708533
gene30836,102078568
gene30837,109196350
gene30838,100708265
gene30839,100707994
gene30840,100707723
gene30842,100707454
gene30843,100707189
gene30844,100700284
gene30845,100706927
gene30848,102077212
gene30851,100700013
gene30852,100706656
gene30854,100699479
gene30855,100699207
gene30856,109194193
gene30858,100706126
gene30859,100698941
gene30860,100698671
gene30861,100705420
gene30862,100698404
gene30863,100698140
gene30864,100697874
gene30865,100697605
gene30866,100697340
gene30867,100705150
gene30868,100704693
gene30869,100697066
gene30870,100696800
gene30871,100696270
gene30872,100696005
gene30873,100704427
gene30874,100704161
gene30875,100703619
gene30876,112843595
gene30877,109194561
gene30879,109196686
gene30881,100690940
gene30883,100703366
gene30884,100691205
gene30887,100703641
gene30889,100703912
gene30890,102079195
gene30891,100691474
gene30893,102078931
gene30894,100704181
gene30895,100691741
gene30896,100692012
gene30897,100692282
gene30898,102079629
gene30927,100704447
gene30928,100692553
gene30929,100692823
gene30930,100693099
gene30932,100693371
gene30934,100704714
gene30935,100704985
gene30937,100705251
gene30938,100693636
gene30939,100693900
gene30940,100694174
gene30941,100694439
gene30943,100705520
gene30944,100694710
gene30946,100706045
gene30947,100694969
gene30948,100706306
gene30949,100706575
gene30950,100695239
gene30951,100695502
gene30952,100695766
gene30953,100706848
gene30954,100707110
gene30955,109196525
gene30956,100696027
gene30958,100707645
gene30961,100696293
gene30962,100707918
gene30963,100696555
gene30964,100696821
gene30965,100697089
gene30967,100708191
gene30968,100708456
gene30969,100708728
gene30970,100708995
gene30971,100697628
gene30972,100709266
gene30973,100697895
gene30974,100709534
gene30975,100709804
gene30977,100710074
gene30978,100710337
gene30979,100710602
gene30980,100710869
gene30981,100698162
gene30982,100711134
gene30984,100711405
gene30985,100698424
gene30986,100711678
gene30988,102080581
gene30989,100711950
gene30990,100698691
gene30991,100712218
gene30992,100699226
gene30993,100712486
gene30994,100689867
gene30995,100699499
gene30996,100690398
gene30998,102082331
gene30999,100704830
gene31000,100690941
gene31003,100691206
gene31004,100699950
gene31005,100700218
gene31006,100700495
gene31007,100700760
gene31008,100701303
gene31009,100701575
gene31010,100701847
gene31011,100702293
gene31012,100691475
gene31014,100702563
gene31015,100702831
gene31016,100691742
gene31017,100534585
gene31019,109196637
gene31020,109196322
gene31021,100692283
gene31022,100692554
gene31024,100703096
gene31025,100692824
gene31026,109196330
gene31028,109196675
gene31029,109196674
gene31031,102077220
gene31033,100691352
gene31034,100691083
gene31035,100690820
gene31036,100690546
gene31038,100692792
gene31039,100692522
gene31049,100692252
gene31051,100692069
gene31052,100691447
gene31058,100691985
gene31060,100691715
gene31063,100691448
gene31066,102082633
gene31067,100691179
gene31068,100690912
gene31069,100691178
gene31070,106098144
gene31071,100690911
gene31072,100690368
gene31073,100690640
gene31075,100690367
gene31076,100690102
gene31077,100690101
gene31078,100712541
gene31080,100689836
gene31081,100712275
gene31083,100712454
gene31085,109194192
gene31086,100712186
gene31087,100711738
gene31088,100711916
gene31089,100711645
gene31090,100711372
gene31092,100711464
gene31093,100711192
gene31094,100710570
gene31096,100711103
gene31097,100710306
gene31098,100710839
gene31099,100710571
gene31100,100710041
gene31101,100709772
gene31102,100709502
gene31103,100709239
gene31106,100710307
gene31107,100710042
gene31108,100709773
gene31109,100708697
gene31110,100709503
gene31111,100709240
gene31112,100708154
gene31113,102080458
gene31115,109196687
gene31116,100707884
gene31117,102080235
gene31118,100708698
gene31119,100708424
gene31120,100708155
gene31121,100707885
gene31122,100707611
gene31123,100707347
gene31124,100707612
gene31125,100707348
gene31126,100707077
gene31127,100706811
gene31128,100707076
gene31129,100706812
gene31130,102081942
gene31132,109196456
gene31133,100706541
gene31134,109196454
gene31135,112841693
gene31136,102082715
gene31137,100706540
gene31143,112843488
gene31144,100706272
gene31145,102083291
gene31146,100706009
gene31147,100705750
gene31148,102075922
gene31149,112841637
gene31150,100705487
gene31151,100705218
gene31152,100706010
gene31153,100705751
gene31154,102076441
gene31155,100704953
gene31156,102076885
gene31157,100704681
gene31158,100704414
gene31159,100705488
gene31160,100705219
gene31161,100704148
gene31162,100704954
gene31164,100704682
gene31165,100703877
gene31166,100704415
gene31167,100704149
gene31168,100703878
gene31170,100703606
gene31171,100703605
gene31172,100703332
gene31173,100703333
gene31176,100703062
gene31177,100703061
gene31178,102079175
gene31179,100702796
gene31180,100702795
gene31181,100702528
gene31182,100702527
gene31184,100702259
gene31185,100702258
gene31188,100701995
gene31190,100701721
gene31192,100701543
gene31193,100701272
gene31194,100700997
gene31195,100701449
gene31196,100701178
gene31197,100700728
gene31198,100700460
gene31199,100700184
gene31200,100700899
gene31201,100700636
gene31202,100700361
gene31205,100700089
gene31206,100699917
gene31207,100699823
gene31208,102083293
gene31209,102078555
gene31211,100699378
gene31212,100699111
gene31213,102076000
gene31215,100698841
gene31216,100699286
gene31217,100698568
gene31218,100698310
gene31221,102078261
gene31222,100699017
gene31223,100698746
gene31225,100698043
gene31226,100697779
gene31227,100697508
gene31229,100698476
gene31231,100697243
gene31232,100698213
gene31233,102079572
gene31234,100697941
gene31235,100697678
gene31236,100697412
gene31238,102079984
gene31239,102080592
gene31241,100697143
gene31242,100696877
gene31244,100696612
gene31245,100696348
gene31246,100696974
gene31247,100696083
gene31248,100695825
gene31249,100696524
gene31250,100696259
gene31251,100695997
gene31252,100695295
gene31254,100695026
gene31255,100695736
gene31256,100695472
gene31257,100695209
gene31258,100694938
gene31259,100694677
gene31260,100694768
gene31261,100694234
gene31262,102083294
gene31263,102083151
gene31264,100693960
gene31265,100694500
gene31266,100693691
gene31267,100693430
gene31268,100694235
gene31269,100693961
gene31270,100693692
gene31271,100693431
gene31272,102076572
gene31273,100693156
gene31274,100693155
gene31275,102077017
gene31276,100692884
gene31277,100692883
gene31278,100692428
gene31279,100692159
gene31280,109196405
gene31281,100692342
gene31282,109196397
gene31283,100712526
gene31284,112843465
gene31285,100691892
gene31287,109196403
gene31288,100694396
gene31289,106097545
gene31290,109196400
gene31291,112843475
gene31292,109196402
gene31293,102078271
gene31294,109196404
gene31295,109196463
gene31296,100706258
gene31297,112841631
gene31298,109196673
gene31299,100696933
gene31300,100689969
gene31301,100696404
gene31302,102081992
gene31303,100696138
gene31304,100695879
gene31305,100695610
gene31307,100695346
gene31308,100695079
gene31309,100694822
gene31310,100712585
gene31311,100694554
gene31312,100712321
gene31313,102082273
gene31316,100693739
gene31318,100693478
gene31319,100534477
gene31320,109196647
gene31321,102076122
gene31322,100692931
gene31324,100711614
gene31325,100692387
gene31326,100692114
gene31327,100691847
gene31328,100711342
gene31329,100711075
gene31330,100710809
gene31331,100710539
gene31333,100710094
gene31334,100691579
gene31335,100709825
gene31336,100691307
gene31337,100691041
gene31338,100690776
gene31339,100690501
gene31340,100690234
gene31341,100709555
gene31343,100709288
gene31344,100709015
gene31345,100708747
gene31411,112843423
gene31416,100691548
gene31418,100691816
gene31419,100692086
gene31420,100692357
gene31421,100692630
gene31422,100702462
gene31423,100702733
gene31424,100703000
gene31425,100703273
gene31427,100703542
gene31429,100703816
gene31430,100704084
gene31434,100704620
gene31435,102082014
gene31436,100692899
gene31438,100693445
gene31439,100693705
gene31440,100704887
gene31441,100693973
gene31442,100705157
gene31443,100705427
gene31444,100694248
gene31445,100705689
gene31448,100694514
gene31449,100534422
gene31450,100694782
gene31452,100534462
gene31453,100695226
gene31454,100706481
gene31455,100695489
gene31456,100695754
gene31457,100696015
gene31459,100696280
gene31460,100706753
gene31461,100696541
gene31462,100707023
gene31463,100696808
gene31464,100707290
gene31465,100707550
gene31466,100707821
gene31467,102077988
gene31468,100697075
gene31469,100708089
gene31471,100708359
gene31472,100697347
gene31473,100708632
gene31474,100697614
gene31478,102079618
gene31479,102079969
gene31480,100708902
gene31481,100709172
gene31483,100709439
gene31485,100709710
gene31487,100710250
gene31488,100709984
gene31489,100710910
gene31491,112841620
gene31492,100698063
gene31493,100698330
gene31494,100710775
gene31495,100698592
gene31497,100711041
gene31499,100711845
gene31500,109196662
gene31501,102082950
gene31503,100712113
gene31504,100699130
gene31505,100712382
gene31506,100689761
gene31507,100699397
gene31508,102075633
gene31509,100695721
gene31510,100690031
gene31511,100534425
gene31512,109194248
gene31513,100700381
gene31514,100690298
gene31515,100700109
gene31516,100690567
gene31518,100700835
gene31519,102075498
gene31520,100706073
gene31521,100702141
gene31522,100709565
gene31523,100706337
gene31524,100706605
gene31525,100706879
gene31526,100702408
gene31528,100702946
gene31529,100703218
gene31530,109196446
gene31532,100704030
gene31533,100707141
gene31534,100704301
gene31535,100704744
gene31536,100707411
gene31538,100705014
gene31539,100707679
gene31540,100705280
gene31541,100707949
gene31542,100708220
gene31543,100534492
gene31544,100708487
gene31545,100708756
gene31547,100709024
gene31548,100709297
gene31550,100534449
gene31552,100708135
gene31553,109196471
gene31555,109196480
gene31556,109196335
gene31559,100694011
gene31560,109196457
gene31561,100712440
gene31563,102075923
gene31564,100707532
gene31568,112843479
gene31569,109200055
gene31571,102078056
gene31572,109194549
gene31574,109200054
gene31575,106097823
gene31576,102078363
gene31577,109200053
gene31580,100694675
gene31582,100707006
gene31583,100694406
gene31584,100706736
gene31585,100706465
gene31587,100694137
gene31588,100706204
gene31589,100693863
gene31590,100693602
gene31591,100705934
gene31592,100705673
gene31594,100693065
gene31595,100705409
gene31596,100705140
gene31597,112843482
gene31598,109196343
gene31601,100692790
gene31603,109196341
gene31605,100704871
gene31606,100704603
gene31607,100692341
gene31608,100704334
gene31609,100704066
gene31612,100692068
gene31613,100691799
gene31614,100691530
gene31615,100703799
gene31616,100703523
gene31617,100703255
gene31618,102080316
gene31619,102080073
gene31622,100691261
gene31623,100690997
gene31624,100690730
gene31625,100702981
gene31626,100702712
gene31627,100690456
gene31629,109196333
gene31630,100702443
gene31631,100690188
gene31633,100701905
gene31634,100701631
gene31635,100701359
gene31636,100689924
gene31637,100712540
gene31638,100701085
gene31639,100712274
gene31641,102076824
gene31642,112843578
gene31644,100700815
gene31646,100700551
gene31647,109196691
gene31649,109196475
gene31650,109194459
gene31653,102077391
gene31654,109196670
gene31655,100700001
gene31658,100702858
gene31660,100712006
gene31661,106098115
gene31662,100699466
gene31663,102075815
gene31664,102075716
gene31666,100711463
gene31669,109196581
gene31670,100711191
gene31672,100699196
gene31673,100698932
gene31674,100698663
gene31676,100710926
gene31677,100698397
gene31678,100698130
gene31679,100710660
gene31680,100710395
gene31682,100697864
gene31683,100697593
gene31686,100710135
gene31688,100697329
gene31691,100697055
gene31693,102080384
gene31694,100696789
gene31695,100709596
gene31696,106098126
gene31697,100709328
gene31699,109196683
gene31700,109194274
gene31704,112843477
gene31705,100696522
gene31706,100696257
gene31708,100709056
gene31713,100708787
gene31718,100708518
gene31719,109196337
gene31721,106098120
gene31723,112841743
gene31724,100708251
gene31725,100695733
gene31727,100695994
gene31729,102078020
gene31730,100695207
gene31731,102077484
gene31733,100707709
gene31737,112843426
gene31739,100697477
gene31741,100705624
gene31742,112843505
gene31743,106099046
gene31744,100701312
gene31745,100701039
gene31746,100705359
gene31747,100700769
gene31748,100700316
gene31749,100700044
gene31752,100699510
gene31753,100705094
gene31754,100698972
gene31755,100704823
gene31756,100704554
gene31757,100704287
gene31758,102079668
gene31759,100698701
gene31760,102079411
gene31761,100704015
gene31762,100703747
gene31763,100698434
gene31765,100703471
gene31766,100703202
gene31767,100702932
gene31768,100702663
gene31769,100690973
gene31770,100691428
gene31771,100691696
gene31773,100706277
gene31774,100691966
gene31775,100692773
gene31776,100692234
gene31777,100693046
gene31778,100693313
